"","vesselCode","opeID","Gear","Subarea","Target","fishopSetStartDate","fishopSetStartLatitude","fishopSetStartLongitude","StartDepth","fishopSetEndDate","fishopSetEndLatitude","fishopSetEndLongitude","EndDepth","fishopHaulStartDate","fishopHaulEndDate","HooksSet","HooksLost","speciesFAOCode","speciesScientificName","speciesEnglishName","Catch_Kg","src","datasetID","Soaktime","LineLenght","Season","MU","Weigth"
"1",30,"H43586","Set longlines","3b","TOP",2020-02-22 11:10:00,-44.4035,45.8186666666667,1813,2020-02-22 11:40:00,-44.4405,45.7933333333333,1787,NA,NA,2992,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",18,"HBH",164,NA,4632,2020,"DC",NA
"2",30,"H43587","Set longlines","3b","TOP",2020-02-22 11:55:00,-44.497,45.7523333333333,1748,2020-02-22 12:35:00,-44.5333333333333,45.7216666666667,1740,NA,NA,2904,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",355,"HBH",164,NA,4611,2020,"DC",NA
"3",30,"H43588","Set longlines","3b","TOP",2020-02-22 14:20:00,-44.7266666666667,45.7483333333333,1637,2020-02-22 14:55:00,-44.755,45.7883333333333,1632,NA,NA,2895,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",236,"HBH",164,NA,4450,2020,"DC",NA
"4",30,"H43589","Set longlines","3b","TOP",2020-02-22 13:25:00,-44.6583333333333,45.6533333333333,1668,2020-02-22 14:05:00,-44.685,45.69,1654,NA,NA,2898,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",154,"HBH",164,NA,4444,2020,"DC",NA
"5",30,"H43590","Set longlines","3b","TOP",2020-02-22 15:15:00,-44.8133333333333,45.76,1630,2020-02-22 15:55:00,-44.7833333333333,45.7166666666667,1638,NA,NA,2921,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",144,"HBH",164,NA,4630,2020,"DC",NA
"6",30,"H43591","Set longlines","3b","TOP",2020-02-22 16:10:00,-44.7416666666667,45.655,1646,2020-02-22 16:50:00,-44.7133333333333,45.6133333333333,1655,NA,NA,2912,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",258,"HBH",164,NA,4259,2020,"DC",NA
"7",30,"H43592","Set longlines","3b","TOP",2020-02-22 17:15:00,-44.8083333333333,45.56,1657,2020-02-22 17:55:00,-44.785,45.6,1650,NA,NA,2900,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",182,"HBH",164,NA,4197,2020,"DC",NA
"8",30,"H43593","Set longlines","3b","TOP",2020-02-22 18:10:00,-44.8271666666667,45.6601666666667,1647,2020-02-22 18:45:00,-44.8568333333333,45.7038333333333,1645,NA,NA,2954,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",216,"HBH",164,NA,4630,2020,"DC",NA
"9",30,"H43594","Set longlines","3b","TOP",2020-02-22 22:15:00,-44.9921666666667,45.1385,1567,2020-02-22 22:50:00,-44.962,45.0971666666667,1522,NA,NA,2955,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",250,"HBH",164,NA,4630,2020,"DC",NA
"10",30,"H43595","Set longlines","3b","TOP",2020-02-22 23:10:00,-44.9221666666667,45.0401666666667,1474,2020-02-22 23:50:00,-44.8935,45.0023333333333,1423,NA,NA,2899,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",243,"HBH",164,NA,4260,2020,"DC",NA
"11",30,"H43596","Set longlines","3b","TOP",2020-02-23 00:50:00,-44.9921666666667,44.8375,1298,2020-02-23 01:25:00,-44.9703333333333,44.802,1248,NA,NA,2960,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",112,"HBH",164,NA,4174,2020,"DC",NA
"12",30,"H43597","Set longlines","3b","TOP",2020-02-23 01:40:00,-44.9336666666667,44.7506666666667,1299,2020-02-23 02:20:00,-44.9085,44.7151666666667,1414,NA,NA,2856,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",288,"HBH",164,NA,4075,2020,"DC",NA
"13",30,"H43598","Set longlines","3b","TOP",2020-02-23 02:30:00,-44.875,44.65,1417,2020-02-23 03:05:00,-44.8473333333333,44.6085,1251,NA,NA,2976,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",101,"HBH",164,NA,4259,2020,"DC",NA
"14",30,"H43599","Set longlines","3b","TOP",2020-02-23 03:15:00,-44.8068333333333,44.5536666666667,1195,2020-02-23 03:55:00,-44.7801666666667,44.515,1212,NA,NA,2856,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",206,"HBH",164,NA,4075,2020,"DC",NA
"15",30,"H43600","Set longlines","3b","TOP",2020-02-23 05:35:00,-44.6836666666667,44.3918333333333,1291,2020-02-23 06:10:00,-44.6551666666667,44.3536666666667,1311,NA,NA,2948,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",182,"HBH",164,NA,4259,2020,"DC",NA
"16",30,"H43601","Set longlines","3b","TOP",2020-02-23 06:20:00,-44.6151666666667,44.297,1395,2020-02-23 07:00:00,-44.5921666666667,44.2653333333333,1456,NA,NA,2808,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",313,"HBH",164,NA,3519,2020,"DC",NA
"17",30,"H43602","Set longlines","3b","TOP",2020-02-23 11:00:00,-44.2505,44.75,1280,2020-02-23 12:00:00,-44.2501666666667,44.8086666666667,1365,NA,NA,2954,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",252,"HBH",164,NA,4629,2020,"DC",NA
"18",30,"H43603","Set longlines","3b","TOP",2020-02-23 09:40:00,-44.2501666666667,44.6086666666667,1446,2020-02-23 10:55:00,-44.25,44.6678333333333,1386,NA,NA,2925,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",364,"HBH",164,NA,4630,2020,"DC",NA
"19",30,"H43604","Set longlines","3b","TOP",2020-02-24 09:30:00,-44.6886666666667,45.7773333333333,1675,2020-02-24 10:05:00,-44.7205,45.8516666666667,1652,NA,NA,2914,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",206,"HBH",164,NA,4815,2020,"DC",NA
"20",30,"H43605","Set longlines","3b","TOP",2020-02-24 08:30:00,-44.6205,45.7086666666667,1689,2020-02-24 09:10:00,-44.6485,45.7455,1682,NA,NA,2942,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",125,"HBH",164,NA,4259,2020,"DC",NA
"21",30,"H43606","Set longlines","3b","TOP",2020-02-24 21:00:00,-44.7355,45.7601666666667,1634,2020-02-24 21:40:00,-44.7635,45.8003333333333,1628,NA,NA,2912,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",258,"HBH",164,NA,4445,2020,"DC",NA
"22",30,"H43607","Set longlines","3b","TOP",2020-02-24 20:05:00,-44.6655,45.66,1660,2020-02-24 20:45:00,-44.6955,45.7023333333333,1649,NA,NA,2945,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",190,"HBH",164,NA,4630,2020,"DC",NA
"23",30,"H43608","Set longlines","3b","TOP",2020-02-25 23:15:00,-44.9771666666667,45.667,1680,2020-02-25 23:55:00,-44.9771666666667,45.6135,1686,NA,NA,2956,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",56,"HBH",164,NA,4259,2020,"DC",NA
"24",30,"H43609","Set longlines","3b","TOP",2020-02-26 00:15:00,-44.977,45.5333333333333,1687,2020-02-26 00:50:00,-44.9771666666667,45.4853333333333,1690,NA,NA,2895,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",152,"HBH",164,NA,4255,2020,"DC",NA
"25",30,"H43610","Set longlines","3b","TOP",2020-02-25 22:30:00,-44.9021666666667,45.657,1650,2020-02-25 23:10:00,-44.9318333333333,45.6986666666667,1648,NA,NA,2938,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",90,"HBH",164,NA,4630,2020,"DC",NA
"26",30,"H43611","Set longlines","3b","TOP",2020-02-25 21:30:00,-44.8303333333333,45.5575,1674,2020-02-25 22:10:00,-44.8588333333333,45.5951666666667,1650,NA,NA,2914,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",102,"HBH",164,NA,4537,2020,"DC",NA
"27",30,"H43612","Set longlines","3b","TOP",2020-02-26 12:50:00,-44.992,45.0253333333333,1429,2020-02-26 13:30:00,-44.962,44.9886666666667,1524,NA,NA,2986,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",206,"HBH",164,NA,4445,2020,"DC",NA
"28",30,"H43613","Set longlines","3b","TOP",2020-02-26 13:50:00,-44.9235,44.93,1332,2020-02-26 14:25:00,-44.8953333333333,44.8921666666667,1298,NA,NA,2892,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",88,"HBH",164,NA,4350,2020,"DC",NA
"29",30,"H43614","Set longlines","3b","TOP",2020-02-28 01:45:00,-44.5885,44.4171666666667,1474,2020-02-28 02:25:00,-44.582,44.4606666666667,1496,NA,NA,2963,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",338,"HBH",164,NA,4152,2020,"DC",NA
"30",30,"H43615","Set longlines","3b","TOP",2020-02-28 00:45:00,-44.6053333333333,44.2901666666667,1412,2020-02-28 01:25:00,-44.5988333333333,44.342,1438,NA,NA,2954,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",270,"HBH",164,NA,4130,2020,"DC",NA
"31",30,"H43616","Set longlines","3b","TOP",2020-02-27 14:05:00,-44.7578333333333,44.485,1185,2020-02-27 14:40:00,-44.7301666666667,44.45,1208,NA,NA,2914,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",172,"HBH",164,NA,4332,2020,"DC",NA
"32",30,"H43617","Set longlines","3b","TOP",2020-02-27 13:10:00,-44.8253333333333,44.5853333333333,1200,2020-02-27 13:50:00,-44.7966666666667,44.5451666666667,1213,NA,NA,2955,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",201,"HBH",164,NA,4315,2020,"DC",NA
"33",30,"H43618","Set longlines","3b","TOP",2020-02-27 01:40:00,-44.9886666666667,44.7835,1312,2020-02-27 02:30:00,-44.9871666666667,44.7318333333333,1318,NA,NA,2912,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",297,"HBH",164,NA,4259,2020,"DC",NA
"34",30,"H43619","Set longlines","3b","TOP",2020-02-27 02:45:00,-44.9356666666667,44.7203333333333,1330,2020-02-27 03:20:00,-44.9301666666667,44.6666666666667,1460,NA,NA,2899,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",210,"HBH",164,NA,4074,2020,"DC",NA
"35",30,"H43620","Set longlines","3b","TOP",2020-02-29 10:40:00,-44.7038333333333,45.4838333333333,1670,2020-02-29 11:20:00,-44.7318333333333,45.5221666666667,1656,NA,NA,2970,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",325,"HBH",164,NA,4072,2020,"DC",NA
"36",30,"H43621","Set longlines","3b","TOP",2020-03-01 12:35:00,-44.7466666666667,45.8216666666667,1626,2020-03-01 13:10:00,-44.775,45.8,1623,NA,NA,2898,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",466,"HBH",164,NA,3704,2020,"DC",NA
"37",30,"H43622","Set longlines","3b","TOP",2020-03-01 11:45:00,-44.665,45.8583333333333,1679,2020-03-01 12:25:00,-44.7016666666667,45.8583333333333,1666,NA,NA,2910,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",309,"HBH",164,NA,4068,2020,"DC",NA
"38",30,"H43623","Set longlines","3b","TOP",2020-02-29 09:40:00,-44.6353333333333,45.3851666666667,1695,2020-02-29 10:20:00,-44.662,45.4283333333333,1686,NA,NA,2954,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",212,"HBH",164,NA,4075,2020,"DC",NA
"39",30,"H43624","Set longlines","3b","TOP",2020-03-01 13:25:00,-44.7985,45.7301666666667,1628,2020-03-01 14:00:00,-44.8236666666667,45.7666666666667,1625,NA,NA,2900,FALSE,"TOP","Dissostichus eleginoides","Patagonian toothfish",420,"HBH",164,NA,4073,2020,"DC",NA
"40",30,"H43625","Set longlines","3b","TOP",2020-03-01 14:15:00,-44.85,45.6951666666667,1642,2020-03-01 14:50:00,-44.875,45.7318333333333,1640,NA,NA,2901,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",305,"HBH",164,NA,4075,2020,"DC",NA
"41",30,"H43626","Set longlines","3b","TOP",2020-03-02 15:15:00,-44.9166666666667,45.1401666666667,1577,2020-03-02 15:50:00,-44.8918333333333,45.1036666666667,1525,NA,NA,2901,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",102,"HBH",164,NA,4065,2020,"DC",NA
"42",30,"H43627","Set longlines","3b","TOP",2020-03-02 16:10:00,-44.852,45.0455,1510,2020-03-02 16:50:00,-44.8255,45.0121666666667,1472,NA,NA,2899,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",235,"HBH",164,NA,4065,2020,"DC",NA
"43",30,"H43628","Set longlines","3b","TOP",2020-03-02 18:20:00,-44.9535,45.0833333333333,1522,2020-03-02 19:00:00,-44.9805,45.1188333333333,1550,NA,NA,2896,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",200,"HBH",164,NA,3889,2020,"DC",NA
"44",30,"H43629","Set longlines","3b","TOP",2020-03-02 17:20:00,-44.887,44.9918333333333,1412,2020-03-02 18:00:00,-44.912,45.0285,1444,NA,NA,2937,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",144,"HBH",164,NA,4010,2020,"DC",NA
"45",30,"H43630","Set longlines","3b","TOP",2020-03-03 19:50:00,-44.6936666666667,44.2101666666667,1330,2020-03-03 20:30:00,-44.7173333333333,44.2435,1298,NA,NA,2946,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",91,"HBH",164,NA,3712,2020,"DC",NA
"46",30,"H43631","Set longlines","3b","TOP",2020-03-03 19:00:00,-44.6301666666667,44.1203333333333,1466,2020-03-03 19:35:00,-44.6535,44.1536666666667,1399,NA,NA,2956,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",136,"HBH",164,NA,3704,2020,"DC",NA
"47",30,"H43632","Set longlines","3b","TOP",2020-03-03 17:50:00,-44.6103333333333,44.217,1436,2020-03-03 18:20:00,-44.6355,44.2516666666667,1370,NA,NA,2904,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",110,"HBH",164,NA,3892,2020,"DC",NA
"48",30,"H43633","Set longlines","3b","TOP",2020-03-03 17:00:00,-44.5453333333333,44.1288333333333,1615,2020-03-03 17:35:00,-44.5683333333333,44.16,1525,NA,NA,2945,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",126,"HBH",164,NA,3889,2020,"DC",NA
"49",30,"H43634","Set longlines","3b","TOP",2020-03-04 06:45:00,-44.8868333333333,44.5601666666667,1243,2020-03-04 07:20:00,-44.912,44.5935,1333,NA,NA,2934,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",255,"HBH",164,NA,3812,2020,"DC",NA
"50",30,"H43635","Set longlines","3b","TOP",2020-03-04 07:35:00,-44.963,44.6101666666667,1502,2020-03-04 08:15:00,-44.9901666666667,44.6536666666667,1440,NA,NA,2956,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",279,"HBH",164,NA,3834,2020,"DC",NA
"51",30,"H43636","Set longlines","3b","TOP",2020-03-04 17:50:00,-44.8968333333333,44.7836666666667,1300,2020-03-04 18:30:00,-44.922,44.8155,1262,NA,NA,2965,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",233,"HBH",164,NA,3889,2020,"DC",NA
"52",30,"H43637","Set longlines","3b","TOP",2020-03-04 18:45:00,-44.9621666666667,44.8738333333333,1280,2020-03-04 19:25:00,-44.9873333333333,44.9085,1312,NA,NA,2955,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",220,"HBH",164,NA,3899,2020,"DC",NA
"53",30,"H43638","Set longlines","3b","TOP",2020-03-05 16:50:00,-44.6918333333333,45.5786666666667,1670,2020-03-05 17:25:00,-44.6918333333333,45.5183333333333,1675,NA,NA,2934,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",273,"HBH",164,NA,3908,2020,"DC",NA
"54",30,"H43639","Set longlines","3b","TOP",2020-03-05 15:40:00,-44.6901666666667,45.6953333333333,1665,2020-03-05 16:20:00,-44.692,45.6468333333333,1667,NA,NA,2963,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",269,"HBH",164,NA,3889,2020,"DC",NA
"55",30,"H43640","Set longlines","3b","TOP",2020-03-06 18:30:00,-44.7535,45.6201666666667,1644,2020-03-06 19:15:00,-44.7803333333333,45.6551666666667,1638,NA,NA,2965,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",473,"HBH",164,NA,4075,2020,"DC",NA
"56",30,"H43641","Set longlines","3b","TOP",2020-03-08 11:00:00,-44.8785,44.8803333333333,1296,2020-03-08 11:40:00,-44.8553333333333,44.8436666666667,1273,NA,NA,2975,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",98,"HBH",164,NA,3797,2020,"DC",NA
"57",30,"H43642","Set longlines","3b","TOP",2020-03-08 12:15:00,-44.8151666666667,44.7888333333333,1258,2020-03-08 12:55:00,-44.7918333333333,44.7538333333333,1252,NA,NA,2976,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",255,"HBH",164,NA,3890,2020,"DC",NA
"58",30,"H43643","Set longlines","3b","TOP",2020-03-08 13:30:00,-44.7901666666667,44.6603333333333,1228,2020-03-08 14:10:00,-44.7721666666667,44.6221666666667,1160,NA,NA,2899,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",193,"HBH",164,NA,3907,2020,"DC",NA
"59",30,"H43644","Set longlines","3b","TOP",2020-03-08 14:45:00,-44.7401666666667,44.5603333333333,1225,2020-03-08 15:25:00,-44.7203333333333,44.522,1237,NA,NA,2954,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",251,"HBH",164,NA,3910,2020,"DC",NA
"60",30,"H43645","Set longlines","3b","TOP",2020-03-09 13:50:00,-44.7388333333333,43.9035,1440,2020-03-09 14:30:00,-44.7618333333333,43.9405,1424,NA,NA,2957,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",131,"HBH",164,NA,3982,2020,"DC",NA
"61",30,"H43646","Set longlines","3b","TOP",2020-03-09 14:50:00,-44.8015,43.9935,1335,2020-03-09 15:30:00,-44.8251666666667,44.0286666666667,1308,NA,NA,2976,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",301,"HBH",164,NA,4010,2020,"DC",NA
"62",30,"H43647","Set longlines","3b","TOP",2020-03-09 12:55:00,-44.7221666666667,44.0535,1392,2020-03-09 13:35:00,-44.7433333333333,44.013,1391,NA,NA,2975,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",297,"HBH",164,NA,3998,2020,"DC",NA
"63",30,"H43648","Set longlines","3b","TOP",2020-03-09 12:00:00,-44.6686666666667,44.1468333333333,1393,2020-03-09 12:40:00,-44.6885,44.1103333333333,1392,NA,NA,2955,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",153,"HBH",164,NA,3982,2020,"DC",NA
"64",30,"H43649","Set longlines","3b","TOP",2020-03-10 13:45:00,-44.987,45.1285,1558,2020-03-10 14:25:00,-44.9871666666667,45.1785,1610,NA,NA,2917,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",293,"HBH",164,NA,3994,2020,"DC",NA
"65",30,"H43650","Set longlines","3b","TOP",2020-03-10 15:25:00,-44.8751666666667,45.2753333333333,1612,2020-03-10 16:05:00,-44.9,45.2433333333333,1623,NA,NA,2945,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",396,"HBH",164,NA,3910,2020,"DC",NA
"66",30,"H43651","Set longlines","3b","TOP",2020-03-07 10:45:00,-44.9166666666667,45.6483333333333,1657,2020-03-07 11:20:00,-44.9166666666667,45.6,1662,NA,NA,2898,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",54,"HBH",164,NA,3889,2020,"DC",NA
"67",30,"H43652","Set longlines","3b","TOP",2020-03-07 11:45:00,-44.9166666666667,45.525,1696,2020-03-07 12:25:00,-44.9166666666667,45.475,1699,NA,NA,2904,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",129,"HBH",164,NA,3908,2020,"DC",NA
"68",30,"H43653","Set longlines","3b","TOP",2020-03-11 17:00:00,-44.8085,45.4171666666667,1695,2020-03-11 17:40:00,-44.8151666666667,45.3688333333333,1700,NA,NA,2976,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",247,"HBH",164,NA,4005,2020,"DC",NA
"69",30,"H43654","Set longlines","3b","TOP",2020-03-11 18:00:00,-44.8318333333333,45.1838333333333,1547,2020-03-11 18:40:00,-44.8386666666667,45.135,1565,NA,NA,2945,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",214,"HBH",164,NA,4012,2020,"DC",NA
"70",30,"H43655","Set longlines","3b","TOP",2020-03-12 15:40:00,-44.9186666666667,44.3618333333333,1217,2020-03-12 16:15:00,-44.9251666666667,44.3151666666667,1206,NA,NA,2924,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",202,"HBH",164,NA,3907,2020,"DC",NA
"71",30,"H43656","Set longlines","3b","TOP",2020-03-12 16:30:00,-44.9335,44.2386666666667,1185,2020-03-12 17:10:00,-44.9393333333333,44.1913333333333,1163,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",36,"HBH",164,NA,3859,2020,"DC",NA
"72",30,"H43657","Set longlines","3b","TOP",2020-03-12 19:00:00,-44.8351666666667,43.9245,1314,2020-03-12 19:40:00,-44.8603333333333,43.957,1408,NA,NA,2969,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",268,"HBH",164,NA,3935,2020,"DC",NA
"73",30,"H43658","Set longlines","3b","TOP",2020-03-13 14:10:00,-44.7241666666667,43.9396666666667,1530,2020-03-13 14:40:00,-44.7448333333333,43.8988333333333,1463,NA,NA,2964,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",374,"HBH",164,NA,3993,2020,"DC",NA
"74",30,"H43659","Set longlines","3b","TOP",2020-03-13 15:00:00,-44.8036666666667,43.7651666666667,1570,2020-03-13 15:35:00,-44.8288333333333,43.802,1493,NA,NA,2964,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",76,"HBH",164,NA,3888,2020,"DC",NA
"75",30,"H43660","Set longlines","3b","TOP",2020-03-13 15:50:00,-44.8653333333333,43.854,1300,2020-03-13 16:30:00,-44.8898333333333,43.8878333333333,1222,NA,NA,2955,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",149,"HBH",164,NA,4000,2020,"DC",NA
"76",30,"H43662","Set longlines","3b","TOP",2020-03-18 19:25:00,-44.8118333333333,42.4493333333333,1744,2020-03-18 20:05:00,-44.8116666666667,42.4,1755,NA,NA,2976,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",301,"HBH",164,NA,3950,2020,"DC",NA
"77",30,"H43663","Set longlines","3b","TOP",2020-03-19 00:40:00,-44.7693333333333,41.9515,1794,2020-03-19 01:25:00,-44.7413333333333,41.922,1805,NA,NA,2946,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",253,"HBH",164,NA,3908,2020,"DC",NA
"78",30,"H43664","Set longlines","3b","TOP",2020-03-18 23:35:00,-44.8413333333333,42.0263333333333,1753,2020-03-19 00:15:00,-44.8125,41.9958333333333,1771,NA,NA,2946,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",97,"HBH",164,NA,3908,2020,"DC",NA
"79",30,"H43665","Set longlines","3b","TOP",2020-03-18 22:25:00,-44.8681666666667,42.1926666666667,1776,2020-03-18 23:05:00,-44.868,42.143,1746,NA,NA,2976,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",106,"HBH",164,NA,3908,2020,"DC",NA
"80",30,"H43666","Set longlines","3b","TOP",2020-03-18 21:25:00,-44.8675,42.3215,1786,2020-03-18 22:05:00,-44.8675,42.2716666666667,1788,NA,NA,2955,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",102,"HBH",164,NA,3963,2020,"DC",NA
"81",30,"H43667","Set longlines","3b","TOP",2020-03-19 04:00:00,-44.5875,41.9118333333333,1778,2020-03-19 05:35:00,-44.6198333333333,41.8886666666667,1930,NA,NA,2910,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",235,"HBH",164,NA,4037,2020,"DC",NA
"82",30,"H43668","Set longlines","3b","TOP",2020-03-19 05:45:00,-44.5931666666667,41.8218333333333,1758,2020-03-19 06:30:00,-44.5631666666667,41.8421666666667,1762,NA,NA,2906,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",254,"HBH",164,NA,3754,2020,"DC",NA
"83",30,"H43669","Set longlines","3b","TOP",2020-03-19 03:05:00,-44.5691666666667,42.005,1850,2020-03-19 03:50:00,-44.5368333333333,42.0248333333333,1846,NA,NA,2965,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",117,"HBH",164,NA,3889,2020,"DC",NA
"84",30,"H43670","Set longlines","3b","TOP",2020-03-20 07:55:00,-44.4801666666667,41.897,1652,2020-03-20 08:45:00,-44.5126666666667,41.8761666666667,1551,NA,NA,2908,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",332,"HBH",164,NA,4037,2020,"DC",NA
"85",30,"H52922","Set longlines","3b","TOP",2021-01-31 09:45:00,-44.5933333333333,45.6283333333333,1710,2021-01-31 10:10:00,-44.615,45.6583333333333,1703,NA,NA,2903,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",259,"HBH",181,NA,3518,2021,"DC",NA
"86",30,"H52923","Set longlines","3b","TOP",2021-01-31 10:54:00,-44.655,45.7166666666667,1665,2021-01-31 11:20:00,-44.6783333333333,45.7466666666667,1666,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",160,"HBH",181,NA,3704,2021,"DC",NA
"87",30,"H52924","Set longlines","3b","TOP",2021-01-31 11:50:00,-44.7183333333333,45.8033333333333,1620,2021-01-31 12:10:00,-44.7416666666667,45.8333333333333,1609,NA,NA,2901,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",122,"HBH",181,NA,3444,2021,"DC",NA
"88",30,"H52925","Set longlines","3b","TOP",2021-01-31 13:00:00,-44.8183333333333,45.7266666666667,1624,2021-01-31 13:25:00,-44.795,45.6933333333333,1619,NA,NA,2970,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",175,"HBH",181,NA,3685,2021,"DC",7.54251220529286
"89",30,"H52926","Set longlines","3b","TOP",2021-01-31 14:03:00,-44.7516666666667,45.6316666666667,1642,2021-01-31 14:26:00,-44.7283333333333,45.6,1637,NA,NA,2916,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",201,"HBH",181,NA,3537,2021,"DC",NA
"90",30,"H52927","Set longlines","3b","TOP",2021-01-31 15:34:00,-44.6916666666667,45.5483333333333,1668,2021-01-31 15:57:00,-44.6666666666667,45.5166666666667,1673,NA,NA,2990,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",148,"HBH",181,NA,3611,2021,"DC",5.29588095698332
"91",30,"H52928","Set longlines","3b","TOP",2021-01-31 16:42:00,-44.6266666666667,45.4616666666667,1820,2021-01-31 17:10:00,-44.6033333333333,45.43,1831,NA,NA,2916,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",202,"HBH",181,NA,3648,2021,"DC",NA
